delay,freq,condition,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,key_resp.keys,key_resp.rt,key_resp.duration,polygon_3.started,polygon_3.stopped,text.started,textbox.started,button.started,textbox.text,button.numClicks,button.timesOn,button.timesOff,participant,session,date,expName,psychopyVersion,frameRate,
0.1,400,unexp,5,4,64,0,404.6974764000006,405.6973856000004,405.6973856000004,405.6973856000004,space,1.3330437000004167,None,407.1467546999993,407.446617900001,407.446617900001,407.446617900001,407.446617900001,"50
",1,[3.0982231000016327],[3.098228900002141],619033,001,2023-11-08_19h30.02.320,Intentional binding,2023.1.3,60.10966407213285,
0.7,400,unexp,5,5,65,2,410.54558850000103,411.5452628999992,411.5452628999992,411.5452628999992,space,1.3974598000022525,None,413.66121199999907,413.961175299999,413.961175299999,413.961175299999,413.961175299999,400,1,[2.4812231000032625],[2.481228900000133],619033,001,2023-11-08_19h30.02.320,Intentional binding,2023.1.3,60.10966407213285,
0.4,1000,exp,5,6,66,4,416.4435522999993,417.4432769999985,417.4432769999985,417.4432769999985,space,0.08111250000001746,None,417.9430876000006,418.24301039999773,418.24301039999773,418.24301039999773,418.24301039999773,"350
",1,[3.6647683000010147],[3.6647731000011845],619033,001,2023-11-08_19h30.02.320,Intentional binding,2023.1.3,60.10966407213285,
0.4,1000,exp,5,7,67,10,421.90834220000033,422.90794169999936,422.90794169999936,422.90794169999936,space,0.6939898000018729,None,424.0244335999996,424.3242016999975,424.3242016999975,424.3242016999975,424.3242016999975,300,1,[2.081590400001005],[2.081593700000667],619033,001,2023-11-08_19h30.02.320,Intentional binding,2023.1.3,60.10966407213285,
0.1,1000,exp,5,8,68,3,426.4068088999993,427.4065363000009,427.4065363000009,427.4065363000009,space,0.8604799000022467,None,428.38947149999876,428.6893287999992,428.6893287999992,428.6893287999992,428.6893287999992,100,1,[3.0487561999980244],[3.0487618999977713],619033,001,2023-11-08_19h30.02.320,Intentional binding,2023.1.3,60.10966407213285,
0.4,1000,exp,5,9,69,7,431.738306700001,432.7380555999989,432.7380555999989,432.7380555999989,space,3.0600290000002133,None,436.22034899999926,436.5201539000009,436.5201539000009,436.5201539000009,436.5201539000009,100,1,[2.8651353000022937],[2.865141100002802],619033,001,2023-11-08_19h30.02.320,Intentional binding,2023.1.3,60.10966407213285,
0.4,400,unexp,5,10,70,1,439.3858103999992,440.38536589999785,440.38536589999785,440.38536589999785,space,0.6067593000007037,None,441.41852310000104,441.718436799998,441.718436799998,441.718436799998,441.718436799998,200,1,[1.7657896999990044],[1.765793599999597],619033,001,2023-11-08_19h30.02.320,Intentional binding,2023.1.3,60.10966407213285,
0.7,1000,exp,5,11,71,8,443.4842896000009,444.48404279999886,444.48404279999886,444.48404279999886,space,2.3350211000033596,None,447.5496098000003,447.84959589999926,447.84959589999926,447.84959589999926,447.84959589999926,300,1,[1.9829857999975502],[1.9829917999995814],619033,001,2023-11-08_19h30.02.320,Intentional binding,2023.1.3,60.10966407213285,
0.4,1000,exp,6,0,72,4,449.8322509999998,450.8319472000003,450.8319472000003,450.8319472000003,space,1.2631825000025856,None,452.5147380999988,452.8145904999983,452.8145904999983,452.8145904999983,452.8145904999983,350,1,[2.132059499999741],[2.132064499997796],619033,001,2023-11-08_19h30.02.320,Intentional binding,2023.1.3,60.10966407213285,
0.4,1000,exp,6,1,73,7,454.94714079999903,455.9468099000005,455.9468099000005,455.9468099000005,space,0.05179370000041672,None,456.4299714999979,456.72991750000074,456.72991750000074,456.72991750000074,456.72991750000074,200 ,1,[2.4814653000030376],[2.481470900002023],619033,001,2023-11-08_19h30.02.320,Intentional binding,2023.1.3,60.10966407213285,
0.7,1000,exp,6,2,74,11,459.21230260000084,460.2121029000009,460.2121029000009,460.2121029000009,space,1.3569997000013245,None,462.2947831999991,462.59460089999993,462.59460089999993,462.59460089999993,462.59460089999993,400,1,[3.5312962000025436],[3.531303300002037],619033,001,2023-11-08_19h30.02.320,Intentional binding,2023.1.3,60.10966407213285,
0.1,400,unexp,6,3,75,0,466.126670499998,467.1263966999977,467.1263966999977,467.1263966999977,space,0.7343748999992386,None,467.99298400000043,468.2927409999975,468.2927409999975,468.2927409999975,468.2927409999975,50,1,[2.548556199999439],[2.5485614000026544],619033,001,2023-11-08_19h30.02.320,Intentional binding,2023.1.3,60.10966407213285,
0.4,1000,exp,6,4,76,10,470.841763299999,471.8414386999975,471.8414386999975,471.8414386999975,space,0.502794800002448,None,472.77446340000097,473.07434959999955,473.07434959999955,473.07434959999955,473.07434959999955,250,1,[4.180221700000402],[4.180225399999472],619033,001,2023-11-08_19h30.02.320,Intentional binding,2023.1.3,60.10966407213285,
0.7,1000,exp,6,5,77,8,477.25637300000017,478.25601649999953,478.25601649999953,478.25601649999953,space,1.422699200000352,None,480.4053705999977,480.70524680000017,480.70524680000017,480.70524680000017,480.70524680000017,350,1,[2.880666500001098],[2.880669400001352],619033,001,2023-11-08_19h30.02.320,Intentional binding,2023.1.3,60.10966407213285,
0.1,1000,exp,6,6,78,3,483.58747909999875,484.58722710000075,484.58722710000075,484.58722710000075,space,2.272166599999764,None,486.98640969999906,487.2862936999991,487.2862936999991,487.2862936999991,487.2862936999991,50,1,[3.4148126000000047],[3.4148192000029667],619033,001,2023-11-08_19h30.02.320,Intentional binding,2023.1.3,60.10966407213285,
0.1,1000,exp,6,7,79,6,490.7017390000001,491.7014812999987,491.7014812999987,491.7014812999987,space,1.3581623999998556,None,493.1844515999983,493.4841383999992,493.4841383999992,493.4841383999992,493.4841383999992,50,1,[2.348139000001538],[2.348143200000777],619033,001,2023-11-08_19h30.02.320,Intentional binding,2023.1.3,60.10966407213285,
0.7,1000,exp,6,8,80,5,495.833275099998,496.83297010000024,496.83297010000024,496.83297010000024,space,0.4745428999995056,None,498.03273139999874,498.3326452000001,498.3326452000001,498.3326452000001,498.3326452000001,250,1,[2.4153831000003265],[2.4153866000015114],619033,001,2023-11-08_19h30.02.320,Intentional binding,2023.1.3,60.10966407213285,
0.4,400,unexp,6,9,81,1,500.7483652999981,501.7481265999995,501.7481265999995,501.7481265999995,space,0.48183960000096704,None,502.6477691,502.94765929999994,502.94765929999994,502.94765929999994,502.94765929999994,300,1,[2.881336399997963],[2.8813417999990634],619033,001,2023-11-08_19h30.02.320,Intentional binding,2023.1.3,60.10966407213285,
0.1,1000,exp,6,10,82,9,505.829984699998,506.8296722999985,506.8296722999985,506.8296722999985,space,1.848315300001559,None,508.7957220999997,509.09554809999827,509.09554809999827,509.09554809999827,509.09554809999827,150,1,[2.449092999999266],[2.449096299998928],619033,001,2023-11-08_19h30.02.320,Intentional binding,2023.1.3,60.10966407213285,
0.7,400,unexp,6,11,83,2,511.54469889999746,512.5445054999982,512.5445054999982,512.5445054999982,space,0.8753370000013092,None,514.1439272999996,514.4437459000001,514.4437459000001,514.4437459000001,514.4437459000001,250,1,[2.2304146999995282],[2.2304205000000366],619033,001,2023-11-08_19h30.02.320,Intentional binding,2023.1.3,60.10966407213285,
0.4,1000,exp,7,0,84,4,516.6763296999998,517.675987300001,517.675987300001,517.675987300001,space,0.8397221000013815,None,518.9422978000002,519.2420930000008,519.2420930000008,519.2420930000008,519.2420930000008,200,1,[2.882045999998809],[2.8820511999983864],619033,001,2023-11-08_19h30.02.320,Intentional binding,2023.1.3,60.10966407213285,
0.1,1000,exp,7,1,85,9,522.1244745000004,523.1241751999987,523.1241751999987,523.1241751999987,space,0.7256199000003107,None,523.9740041999976,524.2737444999984,524.2737444999984,524.2737444999984,524.2737444999984,100,1,[2.6656713000011223],[2.6656771000016306],619033,001,2023-11-08_19h30.02.320,Intentional binding,2023.1.3,60.10966407213285,
0.1,1000,exp,7,2,86,3,526.9394371999988,527.9392737999988,527.9392737999988,527.9392737999988,space,0.499998900002538,None,528.555718399999,528.855501099999,528.855501099999,528.855501099999,528.855501099999,100,1,[2.015323100000387],[2.015329300000303],619033,001,2023-11-08_19h30.02.320,Intentional binding,2023.1.3,60.10966407213285,
0.4,400,unexp,7,3,87,1,530.8715167999981,531.8712369999994,531.8712369999994,531.8712369999994,space,0.5010537000016484,None,532.804236,533.1040044000001,533.1040044000001,533.1040044000001,533.1040044000001,150,1,[2.398201300002256],[2.3982089000019187],619033,001,2023-11-08_19h30.02.320,Intentional binding,2023.1.3,60.10966407213285,
0.1,400,unexp,7,4,88,0,535.5033545999977,536.5029480999983,536.5029480999983,536.5029480999983,space,1.0607033999986015,None,537.6860330999989,537.9857974999977,537.9857974999977,537.9857974999977,537.9857974999977,100,1,[2.348647200000414],[2.348652699998638],619033,001,2023-11-08_19h30.02.320,Intentional binding,2023.1.3,60.10966407213285,
0.7,400,unexp,7,5,89,2,540.334950299999,541.3346622999998,541.3346622999998,541.3346622999998,space,3.5715479999998934,None,545.6331919000004,545.9330854,545.9330854,545.9330854,545.9330854,300,1,[1.7475517999992007],[1.7475578999983554],619033,001,2023-11-08_19h30.02.320,Intentional binding,2023.1.3,60.10966407213285,
0.7,1000,exp,7,6,90,11,547.6825131000005,548.6821156000005,548.6821156000005,548.6821156000005,space,2.16248590000032,None,551.5646971999995,551.8644786999976,551.8644786999976,551.8644786999976,551.8644786999976,400,1,[1.8311706999993476],[1.8311763999990944],619033,001,2023-11-08_19h30.02.320,Intentional binding,2023.1.3,60.10966407213285,
0.7,1000,exp,7,7,91,8,553.6970072000004,554.6968688999987,554.6968688999987,554.6968688999987,space,0.5875159999995958,None,556.0132295000003,556.3128593000001,556.3128593000001,556.3128593000001,556.3128593000001,500,1,[1.9307838000022457],[1.9307891999997082],619033,001,2023-11-08_19h30.02.320,Intentional binding,2023.1.3,60.10966407213285,
0.7,1000,exp,7,8,92,5,558.2454407999976,559.2452641999989,559.2452641999989,559.2452641999989,space,2.1181509000016376,None,562.0943775999986,562.3941467999975,562.3941467999975,562.3941467999975,562.3941467999975,300,1,[2.181582099998195],[2.181587600000057],619033,001,2023-11-08_19h30.02.320,Intentional binding,2023.1.3,60.10966407213285,
0.4,1000,exp,7,9,93,10,564.5768286999992,565.5764137999977,565.5764137999977,565.5764137999977,space,2.170600800000102,None,568.1757083999983,568.4754694000003,568.4754694000003,568.4754694000003,568.4754694000003,250,1,[2.797856800003501],[2.797861200000625],619033,001,2023-11-08_19h30.02.320,Intentional binding,2023.1.3,60.10966407213285,
0.1,1000,exp,7,10,94,6,571.2744023999985,572.2742231999982,572.2742231999982,572.2742231999982,space,1.8586830000022019,None,574.256921799999,574.556706299998,574.556706299998,574.556706299998,574.556706299998,150,1,[3.0305021999993187],[3.030506700000842],619033,001,2023-11-08_19h30.02.320,Intentional binding,2023.1.3,60.10966407213285,
0.4,1000,exp,7,11,95,7,577.5888568000009,578.5887051999998,578.5887051999998,578.5887051999998,space,0.9119195000021136,None,579.9215304999998,580.2215845999999,580.2215845999999,580.2215845999999,580.2215845999999,200,1,[2.898756199996569],[2.898761899999954],619033,001,2023-11-08_19h30.02.320,Intentional binding,2023.1.3,60.10966407213285,
0.1,400,unexp,8,0,96,0,583.1206003999978,584.1202269999994,584.1202269999994,584.1202269999994,space,1.464372900001763,None,585.7029841000003,586.0028545999994,586.0028545999994,586.0028545999994,586.0028545999994,100 ,1,[3.4143887999998697],[3.4143929999991087],619033,001,2023-11-08_19h30.02.320,Intentional binding,2023.1.3,60.10966407213285,
0.1,1000,exp,8,1,97,9,589.4182897999999,590.4180989999986,590.4180989999986,590.4180989999986,space,0.968180100000609,None,591.517622899999,591.8174627999979,591.8174627999979,591.8174627999979,591.8174627999979,100,1,[2.8482280999996874],[2.848233300002903],619033,001,2023-11-08_19h30.02.320,Intentional binding,2023.1.3,60.10966407213285,
0.4,400,unexp,8,2,98,1,594.6665355000005,595.6663112999995,595.6663112999995,595.6663112999995,space,2.877236799999082,None,598.9652748000008,599.2650538999987,599.2650538999987,599.2650538999987,599.2650538999987,200,1,[2.0317426999972668],[2.031746900000144],619033,001,2023-11-08_19h30.02.320,Intentional binding,2023.1.3,60.10966407213285,
0.4,1000,exp,8,3,99,7,601.2977111,602.2973457000007,602.2973457000007,602.2973457000007,space,1.229514200003905,None,603.9468815,604.2467006999977,604.2467006999977,604.2467006999977,604.2467006999977,300 ,1,[2.7983748000006017],[2.798378800001956],619033,001,2023-11-08_19h30.02.320,Intentional binding,2023.1.3,60.10966407213285,
0.7,1000,exp,8,4,100,11,607.045823299999,608.0455634999998,608.0455634999998,608.0455634999998,space,1.0825817000004463,None,609.8449182999975,610.1447659999976,610.1447659999976,610.1447659999976,610.1447659999976,300,1,[1.9307695999996213],[1.9307727000013983],619033,001,2023-11-08_19h30.02.320,Intentional binding,2023.1.3,60.10966407213285,
0.7,1000,exp,8,5,101,8,612.0775098999984,613.0769772999993,613.0769772999993,613.0769772999993,space,1.0902729000008549,None,614.8930059999984,615.1930298999978,615.1930298999978,615.1930298999978,615.1930298999978,350,1,[2.3654480000004696],[2.3654540999996243],619033,001,2023-11-08_19h30.02.320,Intentional binding,2023.1.3,60.10966407213285,
0.4,1000,exp,8,6,102,4,617.558853999999,618.5585527000003,618.5585527000003,618.5585527000003,space,0.552019200000359,None,619.5416612000008,619.8414228000001,619.8414228000001,619.8414228000001,619.8414228000001,250,1,[2.364075400000729],[2.364079299997684],619033,001,2023-11-08_19h30.02.320,Intentional binding,2023.1.3,60.10966407213285,
0.7,400,unexp,8,7,103,2,622.2073125999996,623.2069501999977,623.2069501999977,623.2069501999977,space,0.4122414000048593,None,624.339912200001,624.6398014999977,624.6398014999977,624.6398014999977,624.6398014999977,250,1,[2.215202600000339],[2.2152069000003394],619033,001,2023-11-08_19h30.02.320,Intentional binding,2023.1.3,60.10966407213285,
0.4,1000,exp,8,8,104,10,626.8556190999989,627.8553732,627.8553732,627.8553732,space,0.7145165000001725,None,628.9884462000009,629.2883036999992,629.2883036999992,629.2883036999992,629.2883036999992,200,1,[1.8989408000015828],[1.898946799999976],619033,001,2023-11-08_19h30.02.320,Intentional binding,2023.1.3,60.10966407213285,
0.1,1000,exp,8,9,105,3,631.1875309999996,632.187374000001,632.187374000001,632.187374000001,space,1.0557484999990265,None,633.3701987999993,633.6701520999995,633.6701520999995,633.6701520999995,633.6701520999995,200,1,[2.0820572999982687],[2.082062899997254],619033,001,2023-11-08_19h30.02.320,Intentional binding,2023.1.3,60.10966407213285,
0.1,1000,exp,8,10,106,6,635.7526863999992,636.7523767999992,636.7523767999992,636.7523767999992,space,1.1958234000012453,None,638.0686179000004,638.3685326999985,638.3685326999985,638.3685326999985,638.3685326999985,300,1,[3.2148192999993626],[3.2148266000003787],619033,001,2023-11-08_19h30.02.320,Intentional binding,2023.1.3,60.10966407213285,
0.7,1000,exp,8,11,107,5,641.5841927000001,642.5838177999976,642.5838177999976,642.5838177999976,space,2.3995401000029233,None,645.6993430000002,645.9992109999985,645.9992109999985,645.9992109999985,645.9992109999985,250,1,[3.9136283000007097],[3.9136322000013024],619033,001,2023-11-08_19h30.02.320,Intentional binding,2023.1.3,60.10966407213285,
0.7,400,unexp,9,0,108,2,649.9144515000007,650.9142238999993,650.9142238999993,650.9142238999993,space,71.58272430000216,None,723.2231563999994,723.5230044999989,723.5230044999989,723.5230044999989,723.5230044999989,200,1,[3.1312003999992157],[3.131203499997355],619033,001,2023-11-08_19h30.02.320,Intentional binding,2023.1.3,60.10966407213285,
0.1,1000,exp,9,1,109,3,726.6552243999977,727.655072900001,727.655072900001,727.655072900001,space,0.37679299999945215,None,728.1549096999988,728.4546114999976,728.4546114999976,728.4546114999976,728.4546114999976,100,1,[2.6144151000007696],[2.614419599998655],619033,001,2023-11-08_19h30.02.320,Intentional binding,2023.1.3,60.10966407213285,
0.4,1000,exp,9,2,110,7,731.0703771999979,732.070083999999,732.070083999999,732.070083999999,space,0.6120359000015014,None,733.1031880999981,733.4030191999991,733.4030191999991,733.4030191999991,733.4030191999991,200,1,[1.914988500000618],[1.9149956000001112],619033,001,2023-11-08_19h30.02.320,Intentional binding,2023.1.3,60.10966407213285,
0.7,1000,exp,9,3,111,5,735.3190508000007,736.3187082999975,736.3187082999975,736.3187082999975,space,1.3417810999999347,None,738.3846733999999,738.6845248999998,738.6845248999998,738.6845248999998,738.6845248999998,400,1,[2.0661881000014546],[2.066192400001455],619033,001,2023-11-08_19h30.02.320,Intentional binding,2023.1.3,60.10966407213285,
0.7,1000,exp,9,4,112,11,740.750396200001,741.7502186999991,741.7502186999991,741.7502186999991,space,0.8180113000016718,None,743.2997471999988,743.5996205999982,743.5996205999982,743.5996205999982,743.5996205999982,400,1,[2.247428700000455],[2.247434599998087],619033,001,2023-11-08_19h30.02.320,Intentional binding,2023.1.3,60.10966407213285,
0.7,1000,exp,9,5,113,8,745.8488503000008,746.8484734999984,746.8484734999984,746.8484734999984,space,0.9671343000009074,None,748.5479195000007,748.8478251999986,748.8478251999986,748.8478251999986,748.8478251999986,500,1,[2.59744259999934],[2.597445899999002],619033,001,2023-11-08_19h30.02.320,Intentional binding,2023.1.3,60.10966407213285,
0.1,1000,exp,9,6,114,9,751.4468025999995,752.4466648999987,752.4466648999987,752.4466648999987,space,0.7460545000030834,None,753.3129415999974,753.6129958999991,753.6129958999991,753.6129958999991,753.6129958999991,200,1,[2.1160758000005444],[2.116083400000207],619033,001,2023-11-08_19h30.02.320,Intentional binding,2023.1.3,60.10966407213285,
0.4,400,unexp,9,7,115,1,755.7287173999975,756.7284426999977,756.7284426999977,756.7284426999977,space,0.42666530000133207,None,757.5781619000009,757.8779833999979,757.8779833999979,757.8779833999979,757.8779833999979,300,1,[1.8659702999975707],[1.8659759999973176],619033,001,2023-11-08_19h30.02.320,Intentional binding,2023.1.3,60.10966407213285,
0.4,1000,exp,9,8,116,4,759.7441012999989,760.7438074999991,760.7438074999991,760.7438074999991,space,0.5582997999990766,None,761.7267472999993,762.0266869999978,762.0266869999978,762.0266869999978,762.0266869999978,300,1,[1.8651638999981515],[1.8651682999989134],619033,001,2023-11-08_19h30.02.320,Intentional binding,2023.1.3,60.10966407213285,
0.1,1000,exp,9,9,117,6,763.8926465999975,764.8922865999994,764.8922865999994,764.8922865999994,space,0.637334800001554,None,765.6588171999974,765.9588483000007,765.9588483000007,765.9588483000007,765.9588483000007,200,1,[2.1154401000021608],[2.115446100000554],619033,001,2023-11-08_19h30.02.320,Intentional binding,2023.1.3,60.10966407213285,
0.1,400,unexp,9,10,118,0,768.0745228999986,769.0743046999996,769.0743046999996,769.0743046999996,space,0.6383390000046347,None,769.8406735999997,770.1405252999975,770.1405252999975,770.1405252999975,770.1405252999975,100,1,[1.7984699000007822],[1.7984751000003598],619033,001,2023-11-08_19h30.02.320,Intentional binding,2023.1.3,60.10966407213285,
0.4,1000,exp,9,11,119,10,771.939970200001,772.9397833000003,772.9397833000003,772.9397833000003,space,2.6474278000023332,None,776.0053009000003,776.3051430999985,776.3051430999985,776.3051430999985,776.3051430999985,100,1,[3.264568300000974],[3.264571600000636],619033,001,2023-11-08_19h30.02.320,Intentional binding,2023.1.3,60.10966407213285,
0.1,1000,exp,10,0,120,3,779.5705807999984,780.5703204999991,780.5703204999991,780.5703204999991,space,0.49393550000240793,None,781.1869350999987,781.4867874999982,781.4867874999982,781.4867874999982,781.4867874999982,50,1,[2.180890500003443],[2.1808937000023434],619033,001,2023-11-08_19h30.02.320,Intentional binding,2023.1.3,60.10966407213285,
0.1,1000,exp,10,1,121,6,783.6692354999977,784.669065099999,784.669065099999,784.669065099999,space,0.7672405000012077,None,785.5687866999979,785.8684625999995,785.8684625999995,785.8684625999995,785.8684625999995,50,1,[2.4161320999992313],[2.4161378999997396],619033,001,2023-11-08_19h30.02.320,Intentional binding,2023.1.3,60.10966407213285,
0.1,1000,exp,10,2,122,9,788.2844516999976,789.2841919999992,789.2841919999992,789.2841919999992,space,1.3340851000029943,None,790.7503929999984,791.0502873999976,791.0502873999976,791.0502873999976,791.0502873999976,50,1,[1.9486501999999746],[1.948656000000483],619033,001,2023-11-08_19h30.02.320,Intentional binding,2023.1.3,60.10966407213285,
0.7,400,unexp,10,3,123,2,792.9994679999982,793.9992013999981,793.9992013999981,793.9992013999981,space,0.04662390000157757,None,794.7656160999977,795.0654675999976,795.0654675999976,795.0654675999976,795.0654675999976,600,1,[3.01380269999936],[3.013807600000291],619033,001,2023-11-08_19h30.02.320,Intentional binding,2023.1.3,60.10966407213285,
0.4,1000,exp,10,4,124,7,798.080999400001,799.0807271999984,799.0807271999984,799.0807271999984,space,0.06810620000032941,None,799.5807443999984,799.8804873000008,799.8804873000008,799.8804873000008,799.8804873000008,300,1,[3.032064299997728],[3.032068199998321],619033,001,2023-11-08_19h30.02.320,Intentional binding,2023.1.3,60.10966407213285,
0.7,1000,exp,10,5,125,11,802.9127905999994,803.9126087999975,803.9126087999975,803.9126087999975,space,0.0827491000018199,None,804.7121889000009,805.0120439999992,805.0120439999992,805.0120439999992,805.0120439999992, 200,1,[3.0817280000010214],[3.0817322000002605],619033,001,2023-11-08_19h30.02.320,Intentional binding,2023.1.3,60.10966407213285,
0.7,1000,exp,10,6,126,8,808.0944588999992,809.0941797999985,809.0941797999985,809.0941797999985,space,0.9301249000018288,None,810.7435861999984,811.0434300999987,811.0434300999987,811.0434300999987,811.0434300999987,500,1,[2.165606899998238],[2.165610399999423],619033,001,2023-11-08_19h30.02.320,Intentional binding,2023.1.3,60.10966407213285,
0.1,400,unexp,10,7,127,0,813.209186,814.208956800001,814.208956800001,814.208956800001,space,1.0316495000006398,None,815.3587256999999,815.6584414999998,815.6584414999998,815.6584414999998,815.6584414999998,200,1,[2.231347699998878],[2.2313512999971863],619033,001,2023-11-08_19h30.02.320,Intentional binding,2023.1.3,60.10966407213285,
0.4,1000,exp,10,8,128,10,817.8910106999974,818.8908484999993,818.8908484999993,818.8908484999993,space,1.5261596000018471,None,820.8402127000008,821.1400238999995,821.1400238999995,821.1400238999995,821.1400238999995,300,1,[2.432127699998091],[2.432133199999953],619033,001,2023-11-08_19h30.02.320,Intentional binding,2023.1.3,60.10966407213285,
0.7,1000,exp,10,9,129,5,823.5724716000004,824.5722778999989,824.5722778999989,824.5722778999989,space,1.078804000004311,None,826.3716013999983,826.6715578000003,826.6715578000003,826.6715578000003,826.6715578000003,350,1,[3.9651704000025347],[3.965174000000843],619033,001,2023-11-08_19h30.02.320,Intentional binding,2023.1.3,60.10966407213285,
0.4,400,unexp,10,10,130,1,830.636727699999,831.6363425999989,831.6363425999989,831.6363425999989,space,0.356911000002583,None,832.4195835999999,832.7193576999998,832.7193576999998,832.7193576999998,832.7193576999998,"400
",1,[2.89791680000053],[2.8979214999999385],619033,001,2023-11-08_19h30.02.320,Intentional binding,2023.1.3,60.10966407213285,
,,,,,,,835.6184151999987,,,,,,,,,,,,,,,,,,,,,,
